Organization legal name or 'doing business as' name,Group PAC ID, State,Measure Identifier,Measure Title,Measure Performance Rate,Footnote
"SUMMIT MEDICAL GROUP, PLLC",2860396330,TN,CAHPS_GRP_12,Attention to patient medication cost.,30,
"SUMMIT MEDICAL GROUP, PLLC",2860396330,TN,CAHPS_GRP_2,How well clinicians communicate.,91,
"SUMMIT MEDICAL GROUP, PLLC",2860396330,TN,CAHPS_GRP_3,Patients' rating of clinicians.,91,
"SUMMIT MEDICAL GROUP, PLLC",2860396330,TN,CAHPS_GRP_5,Health promotion and education.,65,
"SUMMIT MEDICAL GROUP, PLLC",2860396330,TN,CAHPS_GRP_8,Courteous and helpful office staff.,88,
"SUMMIT MEDICAL GROUP, PLLC",2860396330,TN,CAHPS_GRP_9,Clinicians working together for your care.,82,
ST VINCENT'S AMBULATORY CARE INC,2860411188,FL,CAHPS_GRP_1,"Getting timely care, appointments, and information.",59,
ST VINCENT'S AMBULATORY CARE INC,2860411188,FL,CAHPS_GRP_10,Between visit communication.,63,
ST VINCENT'S AMBULATORY CARE INC,2860411188,FL,CAHPS_GRP_12,Attention to patient medication cost.,29,
ST VINCENT'S AMBULATORY CARE INC,2860411188,FL,CAHPS_GRP_2,How well clinicians communicate.,86,
ST VINCENT'S AMBULATORY CARE INC,2860411188,FL,CAHPS_GRP_3,Patients' rating of clinicians.,81,
ST VINCENT'S AMBULATORY CARE INC,2860411188,FL,CAHPS_GRP_5,Health promotion and education.,60,
ST VINCENT'S AMBULATORY CARE INC,2860411188,FL,CAHPS_GRP_8,Courteous and helpful office staff.,83,
ST VINCENT'S AMBULATORY CARE INC,2860411188,FL,CAHPS_GRP_9,Clinicians working together for your care.,76,
THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,2961310685,NC,CAHPS_GRP_1,"Getting timely care, appointments, and information.",61,
THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,2961310685,NC,CAHPS_GRP_10,Between visit communication.,67,
THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,2961310685,NC,CAHPS_GRP_12,Attention to patient medication cost.,36,
THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,2961310685,NC,CAHPS_GRP_2,How well clinicians communicate.,86,
THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,2961310685,NC,CAHPS_GRP_3,Patients' rating of clinicians.,87,
THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,2961310685,NC,CAHPS_GRP_5,Health promotion and education.,61,
THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,2961310685,NC,CAHPS_GRP_8,Courteous and helpful office staff.,84,
THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,2961310685,NC,CAHPS_GRP_9,Clinicians working together for your care.,77,
TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,2961314299,PA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",52,
TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,2961314299,PA,CAHPS_GRP_10,Between visit communication.,51,
TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,2961314299,PA,CAHPS_GRP_12,Attention to patient medication cost.,29,
TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,2961314299,PA,CAHPS_GRP_2,How well clinicians communicate.,84,
TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,2961314299,PA,CAHPS_GRP_3,Patients' rating of clinicians.,75,
TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,2961314299,PA,CAHPS_GRP_5,Health promotion and education.,63,
TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,2961314299,PA,CAHPS_GRP_8,Courteous and helpful office staff.,,8
TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,2961314299,PA,CAHPS_GRP_9,Clinicians working together for your care.,72,
"UNIVERSITY PHYSICIANS AND SURGEONS, INC",2961315734,WV,CAHPS_GRP_1,"Getting timely care, appointments, and information.",60,
"UNIVERSITY PHYSICIANS AND SURGEONS, INC",2961315734,WV,CAHPS_GRP_10,Between visit communication.,49,
"UNIVERSITY PHYSICIANS AND SURGEONS, INC",2961315734,WV,CAHPS_GRP_12,Attention to patient medication cost.,33,
"UNIVERSITY PHYSICIANS AND SURGEONS, INC",2961315734,WV,CAHPS_GRP_2,How well clinicians communicate.,84,
"UNIVERSITY PHYSICIANS AND SURGEONS, INC",2961315734,WV,CAHPS_GRP_3,Patients' rating of clinicians.,81,
"UNIVERSITY PHYSICIANS AND SURGEONS, INC",2961315734,WV,CAHPS_GRP_5,Health promotion and education.,65,
"UNIVERSITY PHYSICIANS AND SURGEONS, INC",2961315734,WV,CAHPS_GRP_8,Courteous and helpful office staff.,83,
"UNIVERSITY PHYSICIANS AND SURGEONS, INC",2961315734,WV,CAHPS_GRP_9,Clinicians working together for your care.,75,
"NORTHEAST ARKANSAS CLINIC CHARITABLE FOUNDATION, INC.",2961547526,AR,CAHPS_GRP_1,"Getting timely care, appointments, and information.",58,
"NORTHEAST ARKANSAS CLINIC CHARITABLE FOUNDATION, INC.",2961547526,AR,CAHPS_GRP_10,Between visit communication.,51,
"NORTHEAST ARKANSAS CLINIC CHARITABLE FOUNDATION, INC.",2961547526,AR,CAHPS_GRP_12,Attention to patient medication cost.,27,
"NORTHEAST ARKANSAS CLINIC CHARITABLE FOUNDATION, INC.",2961547526,AR,CAHPS_GRP_2,How well clinicians communicate.,87,
"NORTHEAST ARKANSAS CLINIC CHARITABLE FOUNDATION, INC.",2961547526,AR,CAHPS_GRP_3,Patients' rating of clinicians.,81,
"NORTHEAST ARKANSAS CLINIC CHARITABLE FOUNDATION, INC.",2961547526,AR,CAHPS_GRP_5,Health promotion and education.,46,
"NORTHEAST ARKANSAS CLINIC CHARITABLE FOUNDATION, INC.",2961547526,AR,CAHPS_GRP_8,Courteous and helpful office staff.,81,
"NORTHEAST ARKANSAS CLINIC CHARITABLE FOUNDATION, INC.",2961547526,AR,CAHPS_GRP_9,Clinicians working together for your care.,76,
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,CAHPS_GRP_1,"Getting timely care, appointments, and information.",53,
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,CAHPS_GRP_10,Between visit communication.,59,
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,CAHPS_GRP_12,Attention to patient medication cost.,26,
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,CAHPS_GRP_2,How well clinicians communicate.,82,
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,CAHPS_GRP_3,Patients' rating of clinicians.,79,
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,CAHPS_GRP_5,Health promotion and education.,65,
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,CAHPS_GRP_8,Courteous and helpful office staff.,76,
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,CAHPS_GRP_9,Clinicians working together for your care.,73,
"THE MONROE CLINIC, INC.",3072425495,WI,CAHPS_GRP_1,"Getting timely care, appointments, and information.",60,
"THE MONROE CLINIC, INC.",3072425495,WI,CAHPS_GRP_10,Between visit communication.,54,
"THE MONROE CLINIC, INC.",3072425495,WI,CAHPS_GRP_12,Attention to patient medication cost.,29,
"THE MONROE CLINIC, INC.",3072425495,WI,CAHPS_GRP_2,How well clinicians communicate.,80,
"THE MONROE CLINIC, INC.",3072425495,WI,CAHPS_GRP_3,Patients' rating of clinicians.,78,
"THE MONROE CLINIC, INC.",3072425495,WI,CAHPS_GRP_5,Health promotion and education.,67,
"THE MONROE CLINIC, INC.",3072425495,WI,CAHPS_GRP_8,Courteous and helpful office staff.,84,
"THE MONROE CLINIC, INC.",3072425495,WI,CAHPS_GRP_9,Clinicians working together for your care.,80,
TRINITY CLINIC,3072426741,TX,CAHPS_GRP_1,"Getting timely care, appointments, and information.",58,
TRINITY CLINIC,3072426741,TX,CAHPS_GRP_10,Between visit communication.,63,
TRINITY CLINIC,3072426741,TX,CAHPS_GRP_12,Attention to patient medication cost.,29,
TRINITY CLINIC,3072426741,TX,CAHPS_GRP_2,How well clinicians communicate.,,8
TRINITY CLINIC,3072426741,TX,CAHPS_GRP_3,Patients' rating of clinicians.,,8
TRINITY CLINIC,3072426741,TX,CAHPS_GRP_5,Health promotion and education.,54,
TRINITY CLINIC,3072426741,TX,CAHPS_GRP_8,Courteous and helpful office staff.,80,
TRINITY CLINIC,3072426741,TX,CAHPS_GRP_9,Clinicians working together for your care.,75,
ST JOHN HOSPITAL AND MEDICAL CENTER,3173424082,MI,CAHPS_GRP_1,"Getting timely care, appointments, and information.",53,
ST JOHN HOSPITAL AND MEDICAL CENTER,3173424082,MI,CAHPS_GRP_10,Between visit communication.,46,
ST JOHN HOSPITAL AND MEDICAL CENTER,3173424082,MI,CAHPS_GRP_12,Attention to patient medication cost.,24,
ST JOHN HOSPITAL AND MEDICAL CENTER,3173424082,MI,CAHPS_GRP_2,How well clinicians communicate.,79,
ST JOHN HOSPITAL AND MEDICAL CENTER,3173424082,MI,CAHPS_GRP_3,Patients' rating of clinicians.,78,
ST JOHN HOSPITAL AND MEDICAL CENTER,3173424082,MI,CAHPS_GRP_5,Health promotion and education.,61,
ST JOHN HOSPITAL AND MEDICAL CENTER,3173424082,MI,CAHPS_GRP_8,Courteous and helpful office staff.,80,
ST JOHN HOSPITAL AND MEDICAL CENTER,3173424082,MI,CAHPS_GRP_9,Clinicians working together for your care.,71,
"UT MEDICAL GROUP, INC.",3173435369,TN,CAHPS_GRP_1,"Getting timely care, appointments, and information.",,8
"UT MEDICAL GROUP, INC.",3173435369,TN,CAHPS_GRP_10,Between visit communication.,,8
"UT MEDICAL GROUP, INC.",3173435369,TN,CAHPS_GRP_12,Attention to patient medication cost.,,8
"UT MEDICAL GROUP, INC.",3173435369,TN,CAHPS_GRP_2,How well clinicians communicate.,,8
"UT MEDICAL GROUP, INC.",3173435369,TN,CAHPS_GRP_3,Patients' rating of clinicians.,,8
"UT MEDICAL GROUP, INC.",3173435369,TN,CAHPS_GRP_5,Health promotion and education.,55,
"UT MEDICAL GROUP, INC.",3173435369,TN,CAHPS_GRP_8,Courteous and helpful office staff.,,8
"UT MEDICAL GROUP, INC.",3173435369,TN,CAHPS_GRP_9,Clinicians working together for your care.,,8
FACEY MEDICAL FOUNDATION,3173436276,CA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",49,
FACEY MEDICAL FOUNDATION,3173436276,CA,CAHPS_GRP_10,Between visit communication.,64,
FACEY MEDICAL FOUNDATION,3173436276,CA,CAHPS_GRP_12,Attention to patient medication cost.,17,
FACEY MEDICAL FOUNDATION,3173436276,CA,CAHPS_GRP_2,How well clinicians communicate.,78,
FACEY MEDICAL FOUNDATION,3173436276,CA,CAHPS_GRP_3,Patients' rating of clinicians.,77,
FACEY MEDICAL FOUNDATION,3173436276,CA,CAHPS_GRP_5,Health promotion and education.,58,
FACEY MEDICAL FOUNDATION,3173436276,CA,CAHPS_GRP_8,Courteous and helpful office staff.,72,
FACEY MEDICAL FOUNDATION,3173436276,CA,CAHPS_GRP_9,Clinicians working together for your care.,70,
THE VANCOUVER CLINIC INC PS,3173436490,WA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",58,
THE VANCOUVER CLINIC INC PS,3173436490,WA,CAHPS_GRP_10,Between visit communication.,77,
THE VANCOUVER CLINIC INC PS,3173436490,WA,CAHPS_GRP_12,Attention to patient medication cost.,19,
THE VANCOUVER CLINIC INC PS,3173436490,WA,CAHPS_GRP_2,How well clinicians communicate.,84,
THE VANCOUVER CLINIC INC PS,3173436490,WA,CAHPS_GRP_3,Patients' rating of clinicians.,82,
THE VANCOUVER CLINIC INC PS,3173436490,WA,CAHPS_GRP_5,Health promotion and education.,55,
THE VANCOUVER CLINIC INC PS,3173436490,WA,CAHPS_GRP_8,Courteous and helpful office staff.,86,
THE VANCOUVER CLINIC INC PS,3173436490,WA,CAHPS_GRP_9,Clinicians working together for your care.,78,
RIVERSIDE HEALTH SYSTEM,3274434717,IL,CAHPS_GRP_1,"Getting timely care, appointments, and information.",58,
RIVERSIDE HEALTH SYSTEM,3274434717,IL,CAHPS_GRP_10,Between visit communication.,48,
RIVERSIDE HEALTH SYSTEM,3274434717,IL,CAHPS_GRP_12,Attention to patient medication cost.,30,
RIVERSIDE HEALTH SYSTEM,3274434717,IL,CAHPS_GRP_2,How well clinicians communicate.,81,
RIVERSIDE HEALTH SYSTEM,3274434717,IL,CAHPS_GRP_3,Patients' rating of clinicians.,77,
RIVERSIDE HEALTH SYSTEM,3274434717,IL,CAHPS_GRP_5,Health promotion and education.,63,
RIVERSIDE HEALTH SYSTEM,3274434717,IL,CAHPS_GRP_8,Courteous and helpful office staff.,81,
RIVERSIDE HEALTH SYSTEM,3274434717,IL,CAHPS_GRP_9,Clinicians working together for your care.,75,
ABINGTON MEMORIAL HOSPITAL,3274437736,PA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",61,
ABINGTON MEMORIAL HOSPITAL,3274437736,PA,CAHPS_GRP_10,Between visit communication.,51,
ABINGTON MEMORIAL HOSPITAL,3274437736,PA,CAHPS_GRP_12,Attention to patient medication cost.,27,
ABINGTON MEMORIAL HOSPITAL,3274437736,PA,CAHPS_GRP_2,How well clinicians communicate.,86,
ABINGTON MEMORIAL HOSPITAL,3274437736,PA,CAHPS_GRP_3,Patients' rating of clinicians.,84,
ABINGTON MEMORIAL HOSPITAL,3274437736,PA,CAHPS_GRP_5,Health promotion and education.,62,
ABINGTON MEMORIAL HOSPITAL,3274437736,PA,CAHPS_GRP_8,Courteous and helpful office staff.,79,
ABINGTON MEMORIAL HOSPITAL,3274437736,PA,CAHPS_GRP_9,Clinicians working together for your care.,77,
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,CAHPS_GRP_1,"Getting timely care, appointments, and information.",58,
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,CAHPS_GRP_10,Between visit communication.,52,
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,CAHPS_GRP_12,Attention to patient medication cost.,20,
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,CAHPS_GRP_2,How well clinicians communicate.,81,
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,CAHPS_GRP_3,Patients' rating of clinicians.,81,
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,CAHPS_GRP_5,Health promotion and education.,63,
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,CAHPS_GRP_8,Courteous and helpful office staff.,81,
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,CAHPS_GRP_9,Clinicians working together for your care.,71,
CAROLINAS PHYSICIANS NETWORK INC,3375449655,NC,CAHPS_GRP_1,"Getting timely care, appointments, and information.",59,
CAROLINAS PHYSICIANS NETWORK INC,3375449655,NC,CAHPS_GRP_10,Between visit communication.,64,
CAROLINAS PHYSICIANS NETWORK INC,3375449655,NC,CAHPS_GRP_12,Attention to patient medication cost.,27,
CAROLINAS PHYSICIANS NETWORK INC,3375449655,NC,CAHPS_GRP_2,How well clinicians communicate.,84,
CAROLINAS PHYSICIANS NETWORK INC,3375449655,NC,CAHPS_GRP_3,Patients' rating of clinicians.,83,
CAROLINAS PHYSICIANS NETWORK INC,3375449655,NC,CAHPS_GRP_5,Health promotion and education.,57,
CAROLINAS PHYSICIANS NETWORK INC,3375449655,NC,CAHPS_GRP_8,Courteous and helpful office staff.,81,
CAROLINAS PHYSICIANS NETWORK INC,3375449655,NC,CAHPS_GRP_9,Clinicians working together for your care.,78,
REGENTS OF THE UNIV OF CA,3375456619,CA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",59,
REGENTS OF THE UNIV OF CA,3375456619,CA,CAHPS_GRP_10,Between visit communication.,60,
REGENTS OF THE UNIV OF CA,3375456619,CA,CAHPS_GRP_12,Attention to patient medication cost.,21,
REGENTS OF THE UNIV OF CA,3375456619,CA,CAHPS_GRP_2,How well clinicians communicate.,,8
REGENTS OF THE UNIV OF CA,3375456619,CA,CAHPS_GRP_3,Patients' rating of clinicians.,79,
REGENTS OF THE UNIV OF CA,3375456619,CA,CAHPS_GRP_5,Health promotion and education.,56,
REGENTS OF THE UNIV OF CA,3375456619,CA,CAHPS_GRP_8,Courteous and helpful office staff.,80,
REGENTS OF THE UNIV OF CA,3375456619,CA,CAHPS_GRP_9,Clinicians working together for your care.,70,
UNIVERSITY OF TEXAS MEDICAL BRANCH FACULTY GROUP PRACTICE,3375456734,TX,CAHPS_GRP_1,"Getting timely care, appointments, and information.",62,
UNIVERSITY OF TEXAS MEDICAL BRANCH FACULTY GROUP PRACTICE,3375456734,TX,CAHPS_GRP_10,Between visit communication.,61,
UNIVERSITY OF TEXAS MEDICAL BRANCH FACULTY GROUP PRACTICE,3375456734,TX,CAHPS_GRP_12,Attention to patient medication cost.,25,
UNIVERSITY OF TEXAS MEDICAL BRANCH FACULTY GROUP PRACTICE,3375456734,TX,CAHPS_GRP_2,How well clinicians communicate.,83,
UNIVERSITY OF TEXAS MEDICAL BRANCH FACULTY GROUP PRACTICE,3375456734,TX,CAHPS_GRP_3,Patients' rating of clinicians.,80,
UNIVERSITY OF TEXAS MEDICAL BRANCH FACULTY GROUP PRACTICE,3375456734,TX,CAHPS_GRP_5,Health promotion and education.,65,
UNIVERSITY OF TEXAS MEDICAL BRANCH FACULTY GROUP PRACTICE,3375456734,TX,CAHPS_GRP_8,Courteous and helpful office staff.,82,
UNIVERSITY OF TEXAS MEDICAL BRANCH FACULTY GROUP PRACTICE,3375456734,TX,CAHPS_GRP_9,Clinicians working together for your care.,73,
AURORA ADVANCED HEALTHCARE INC,3375625833,WI,CAHPS_GRP_1,"Getting timely care, appointments, and information.",70,
AURORA ADVANCED HEALTHCARE INC,3375625833,WI,CAHPS_GRP_10,Between visit communication.,59,
AURORA ADVANCED HEALTHCARE INC,3375625833,WI,CAHPS_GRP_12,Attention to patient medication cost.,26,
AURORA ADVANCED HEALTHCARE INC,3375625833,WI,CAHPS_GRP_2,How well clinicians communicate.,86,
AURORA ADVANCED HEALTHCARE INC,3375625833,WI,CAHPS_GRP_3,Patients' rating of clinicians.,86,
AURORA ADVANCED HEALTHCARE INC,3375625833,WI,CAHPS_GRP_5,Health promotion and education.,54,
AURORA ADVANCED HEALTHCARE INC,3375625833,WI,CAHPS_GRP_8,Courteous and helpful office staff.,81,
AURORA ADVANCED HEALTHCARE INC,3375625833,WI,CAHPS_GRP_9,Clinicians working together for your care.,79,
NORTH SHORE - LIJ MEDICAL PC,3375701568,NY,CAHPS_GRP_1,"Getting timely care, appointments, and information.",55,
NORTH SHORE - LIJ MEDICAL PC,3375701568,NY,CAHPS_GRP_10,Between visit communication.,58,
NORTH SHORE - LIJ MEDICAL PC,3375701568,NY,CAHPS_GRP_12,Attention to patient medication cost.,21,
NORTH SHORE - LIJ MEDICAL PC,3375701568,NY,CAHPS_GRP_2,How well clinicians communicate.,86,
NORTH SHORE - LIJ MEDICAL PC,3375701568,NY,CAHPS_GRP_3,Patients' rating of clinicians.,83,
NORTH SHORE - LIJ MEDICAL PC,3375701568,NY,CAHPS_GRP_5,Health promotion and education.,58,
NORTH SHORE - LIJ MEDICAL PC,3375701568,NY,CAHPS_GRP_8,Courteous and helpful office staff.,72,
NORTH SHORE - LIJ MEDICAL PC,3375701568,NY,CAHPS_GRP_9,Clinicians working together for your care.,74,
THE PHYSICIAN NETWORK,3476453267,NE,CAHPS_GRP_1,"Getting timely care, appointments, and information.",58,
THE PHYSICIAN NETWORK,3476453267,NE,CAHPS_GRP_10,Between visit communication.,57,
THE PHYSICIAN NETWORK,3476453267,NE,CAHPS_GRP_12,Attention to patient medication cost.,30,
THE PHYSICIAN NETWORK,3476453267,NE,CAHPS_GRP_2,How well clinicians communicate.,83,
THE PHYSICIAN NETWORK,3476453267,NE,CAHPS_GRP_3,Patients' rating of clinicians.,85,
THE PHYSICIAN NETWORK,3476453267,NE,CAHPS_GRP_5,Health promotion and education.,58,
THE PHYSICIAN NETWORK,3476453267,NE,CAHPS_GRP_8,Courteous and helpful office staff.,82,
THE PHYSICIAN NETWORK,3476453267,NE,CAHPS_GRP_9,Clinicians working together for your care.,80,
THE QUEEN'S MEDICAL CENTER,3476454067,HI,CAHPS_GRP_1,"Getting timely care, appointments, and information.",65,
THE QUEEN'S MEDICAL CENTER,3476454067,HI,CAHPS_GRP_10,Between visit communication.,63,
THE QUEEN'S MEDICAL CENTER,3476454067,HI,CAHPS_GRP_12,Attention to patient medication cost.,,8
THE QUEEN'S MEDICAL CENTER,3476454067,HI,CAHPS_GRP_2,How well clinicians communicate.,87,
THE QUEEN'S MEDICAL CENTER,3476454067,HI,CAHPS_GRP_3,Patients' rating of clinicians.,88,
THE QUEEN'S MEDICAL CENTER,3476454067,HI,CAHPS_GRP_5,Health promotion and education.,,8
THE QUEEN'S MEDICAL CENTER,3476454067,HI,CAHPS_GRP_8,Courteous and helpful office staff.,87,
THE QUEEN'S MEDICAL CENTER,3476454067,HI,CAHPS_GRP_9,Clinicians working together for your care.,80,
"NEW LEXINGTON CLINIC, PSC",3476457532,KY,CAHPS_GRP_1,"Getting timely care, appointments, and information.",62,
"NEW LEXINGTON CLINIC, PSC",3476457532,KY,CAHPS_GRP_10,Between visit communication.,56,
"NEW LEXINGTON CLINIC, PSC",3476457532,KY,CAHPS_GRP_12,Attention to patient medication cost.,29,
"NEW LEXINGTON CLINIC, PSC",3476457532,KY,CAHPS_GRP_2,How well clinicians communicate.,85,
"NEW LEXINGTON CLINIC, PSC",3476457532,KY,CAHPS_GRP_3,Patients' rating of clinicians.,82,
"NEW LEXINGTON CLINIC, PSC",3476457532,KY,CAHPS_GRP_5,Health promotion and education.,56,
"NEW LEXINGTON CLINIC, PSC",3476457532,KY,CAHPS_GRP_8,Courteous and helpful office staff.,87,
"NEW LEXINGTON CLINIC, PSC",3476457532,KY,CAHPS_GRP_9,Clinicians working together for your care.,78,
UNIVERSITY PHYSICIANS INCORPORATED,3476465667,CO,CAHPS_GRP_1,"Getting timely care, appointments, and information.",59,
UNIVERSITY PHYSICIANS INCORPORATED,3476465667,CO,CAHPS_GRP_10,Between visit communication.,58,
UNIVERSITY PHYSICIANS INCORPORATED,3476465667,CO,CAHPS_GRP_12,Attention to patient medication cost.,26,
UNIVERSITY PHYSICIANS INCORPORATED,3476465667,CO,CAHPS_GRP_2,How well clinicians communicate.,81,
UNIVERSITY PHYSICIANS INCORPORATED,3476465667,CO,CAHPS_GRP_3,Patients' rating of clinicians.,83,
UNIVERSITY PHYSICIANS INCORPORATED,3476465667,CO,CAHPS_GRP_5,Health promotion and education.,66,
UNIVERSITY PHYSICIANS INCORPORATED,3476465667,CO,CAHPS_GRP_8,Courteous and helpful office staff.,83,
UNIVERSITY PHYSICIANS INCORPORATED,3476465667,CO,CAHPS_GRP_9,Clinicians working together for your care.,74,
"EMORY SPECIALTY ASSOCIATES, LLC",3476559782,GA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",58,
"EMORY SPECIALTY ASSOCIATES, LLC",3476559782,GA,CAHPS_GRP_10,Between visit communication.,49,
"EMORY SPECIALTY ASSOCIATES, LLC",3476559782,GA,CAHPS_GRP_12,Attention to patient medication cost.,30,
"EMORY SPECIALTY ASSOCIATES, LLC",3476559782,GA,CAHPS_GRP_2,How well clinicians communicate.,80,
"EMORY SPECIALTY ASSOCIATES, LLC",3476559782,GA,CAHPS_GRP_3,Patients' rating of clinicians.,80,
"EMORY SPECIALTY ASSOCIATES, LLC",3476559782,GA,CAHPS_GRP_5,Health promotion and education.,60,
"EMORY SPECIALTY ASSOCIATES, LLC",3476559782,GA,CAHPS_GRP_8,Courteous and helpful office staff.,81,
"EMORY SPECIALTY ASSOCIATES, LLC",3476559782,GA,CAHPS_GRP_9,Clinicians working together for your care.,76,
"UNIVERSITY OF LOUISVILLE PHYSICIANS, INC",3476725599,KY,CAHPS_GRP_1,"Getting timely care, appointments, and information.",54,
"UNIVERSITY OF LOUISVILLE PHYSICIANS, INC",3476725599,KY,CAHPS_GRP_10,Between visit communication.,58,
"UNIVERSITY OF LOUISVILLE PHYSICIANS, INC",3476725599,KY,CAHPS_GRP_12,Attention to patient medication cost.,28,
